id;size;bits;arch;bintype;class;crypto;endian;lang;machine;nx;os;static;stripped;subsys;va;decompiled;sections;strings;source file
809bfebbf668ca3d60785b90375a6efb4e5c6d10;94501;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text;udp:2|tcp:3|ping:2|host:18|socket:10|getpid:4|connect:15|random:15|dns:2|kill:3;../dataset2/NewMalware/files/f7a2a6ff-d231-4072-ae75-179878595066/stage2/bassbootsi686
636c9e2325856a259e6006d4b899e1d87136c745;117646;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text;kill:10|dns:2|random:11|getpid:4|connect:16|host:21|socket:10|tcp:2|ping:2|udp:1;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_i586
5734d1ce6ed6104571fc9be743b6bec95744fc78;164624;32;arm;elf;ELF32;0;big;c;ARM;0;linux;1;0;linux;1;0;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.text;udp:1|tcp:2|ping:2|host:30|socket:8|getpid:3|connect:16|random:11|dns:2|kill:10;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_armv4eb
e3b5079e7fc38c24596ec63719c7e587c321f294;155504;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;0;linux;1;0;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.debug_pubnames|.debug_ranges|.debug_str|.rodata|.shstrtab|.strtab|.symtab|.text;dns:2|random:11|kill:10|connect:16|getpid:4|ping:2|tcp:2|host:21|socket:10|udp:1;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_sparc
abb42b6ed4db359c843ef26c904e7cedacd6b096;130061;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;0;linux;1;0;.comment|.data|.init|.rodata|.shstrtab|.strtab|.text;udp:1|ping:2|tcp:2|socket:10|host:21|connect:16|getpid:4|random:11|dns:2|kill:10;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_sh4
16ae7bbe138e381e9f5822b7e75b73e034f2bd19;149427;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;0;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;tcp:2|ping:2|socket:8|host:21|udp:1|dns:2|random:11|kill:10|connect:16|getpid:4;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_armv4l
1bae56533a6ba9c2690b85dd27438c3b20a916c6;142147;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.text;getpid:4|connect:16|kill:10|random:11|dns:2|udp:1|socket:10|host:21|tcp:2|ping:2;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_ppc
af0f2f9d5aa61d74f90a5c724be770d9b349fd56;120750;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text;connect:16|getpid:4|kill:10|random:11|dns:2|udp:1|socket:10|host:21|tcp:2|ping:2;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_i686
9e89cc7c84c4492de9ffab07fb1ff8f790b4b9d0;182121;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.data.rel.ro|.got|.rodata|.shstrtab|.strtab|.text|LOAD0;getpid:4|connect:16|kill:10|dns:2|random:11|udp:1|host:21|socket:8|ping:2|tcp:2;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_mips
46d023fb937e3558d33d517b4610e962a8967c22;164279;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;0;.ARM.attributes|.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;kill:10|dns:2|random:11|connect:16|getpid:3|host:30|socket:8|ping:2|tcp:2|udp:1;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_armv6l
f05bfce56a70b830497e0d246c11c3eaa4c40595;247724;64;mips;elf;ELF64;0;big;c;MIPS R3000;0;linux;1;0;linux;1;0;.comment|.data|.debug_abbrev|.debug_frame|.debug_info|.debug_line|.debug_pubnames|.debug_str|.fini|.rodata|.shstrtab|.strtab|.text;getpid:3|connect:16|dns:2|random:11|kill:10|udp:1|tcp:2|ping:2|socket:8|host:30;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_mips64
370fe2edcc9ad9bda46188e207196a3a0129cee4;182121;32;mips;elf;ELF32;0;little;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.data.rel.ro|.reginfo|.rodata|.shstrtab|.strtab|.text;kill:10|random:11|dns:2|getpid:4|connect:16|socket:8|host:21|tcp:2|ping:2|udp:1;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_mipsel
de800b14f90196f98d12676fca5adcb5da82ede7;164300;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;0;.ARM.attributes|.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;host:30|socket:8|tcp:2|ping:2|udp:1|kill:10|random:11|dns:2|connect:16|getpid:3;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_armv4tl
14e0708e8f5d3f482c86a6e481e11105c54a303d;136249;64;x86;elf;ELF64;0;little;c;AMD x86-64 architecture;1;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.symtab|.text;ping:2|tcp:2|socket:8|host:21|udp:1|random:11|dns:2|kill:10|connect:16|getpid:4;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_x86_64
7cedb0560b40d2b832c4ad65f39dcb883ba169db;205938;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;0;.ARM.attributes|.comment|.data|.debug_abbrev|.debug_frame|.debug_info|.debug_line|.debug_loc|.debug_pubnames|.debug_ranges|.debug_str|.rodata|.shstrtab|.strtab|.symtab|.text;udp:1|ping:2|tcp:2|host:30|socket:8|connect:17|getpid:4|dns:2|random:11|kill:10;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_arm7
1bf887ad464834062f92aa32c43f1dcb069cb0a9;142865;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;0;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;connect:16|getpid:4|random:11|dns:2|kill:10|udp:1|ping:2|tcp:2|socket:8|host:21;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_armv5l
859584578ec1afa890d351dd1b5b5f959fb4b64e;139057;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;0;linux;1;0;.comment|.data|.fini|.init|.rodata|.shstrtab|.strtab|.text;udp:1|socket:10|host:21|ping:2|tcp:2|getpid:4|connect:16|kill:11|dns:2|random:11;../dataset2/NewMalware/files/58acf3ff-7c35-4036-8a96-cbc3677a3d88/stage2/void_m68k
44a1d9f3017e6da8a2af7cb316cdfbc3c98062fb;82127;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;host:16|socket:6|random:10|dns:2|kill:3|connect:13|getpid:4;../dataset2/NewMalware/files/c850f10f-e1ea-4078-afea-debc4f3bd163/stage1.dat
80db06fb763d18b8d479b6c9cbff87ae976233ee;137773;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.text;connect:16|getpid:4|kill:11|dns:2|random:15|udp:2|host:17|socket:10|tcp:3|ping:4;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/openssh
8b0fc1e96cb7a985b82f86e32e43cbf02f9c2017;187046;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.data.rel.ro|.got|.pdr|.rodata|.shstrtab|.strtab|.text|LOAD0;random:15|dns:2|kill:11|connect:16|getpid:4|tcp:3|ping:4|socket:8|host:17|udp:2;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/ntpd
035ea2271bc4d0965fb7f7633fb976766f57cd1c;133262;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text|unknown;udp:2|host:17|socket:10|tcp:3|ping:4|getpid:4|connect:16|kill:9|dns:2|random:15;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/wget
6390b692fd251a6213f6e9d4633799ddb46d09df;149772;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;0;linux;1;1;.comment|.data|.fini|.rodata|.shstrtab|.strtab|.text;udp:2|ping:4|tcp:4|socket:10|host:17|connect:16|getpid:4|random:15|dns:2|kill:11;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/cron
56cc271b2a8d22f032eb4196cd342cd479952d27;129166;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text|unknown;socket:10|host:17|ping:4|tcp:3|udp:2|kill:9|dns:2|random:15|connect:16|getpid:4;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/ftp
c6a0bf583e700165706ca4d8d2a6f668d24fab98;187046;32;mips;elf;ELF32;0;little;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.data.rel.ro|.init|.reginfo|.rodata|.shstrtab|.strtab|.text;host:17|socket:8|ping:4|tcp:3|udp:2|kill:11|dns:2|random:15|getpid:4|connect:16;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/sshd
5a6dd7066d9a76a364ec129c3d7cb6e7079a393f;172385;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.ARM.attributes|.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;udp:2|ping:4|tcp:3|host:26|socket:8|connect:16|getpid:3|random:15|dns:2|kill:11;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/tftp
b1f6f074c3f7b71df9ad5bea190287d34ccbbc7f;149000;64;x86;elf;ELF64;0;little;c;AMD x86-64 architecture;1;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.symtab|.text;kill:9|dns:2|random:15|connect:16|getpid:4|socket:8|host:17|ping:4|tcp:3|udp:2;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/bash
3d162d9d02bb5da6c73f11983f9b55ffccb6164c;151098;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;udp:2|socket:8|host:17|ping:4|tcp:3|getpid:4|connect:16|kill:11|dns:2|random:15;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/apache2
98b755e4caa698f8ac158b2351dc401952e2b0b4;162055;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;0;linux;1;0;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.debug_pubnames|.debug_ranges|.debug_str|.rodata|.shstrtab|.strtab|.symtab|.text;random:15|dns:2|kill:9|getpid:4|connect:16|tcp:3|ping:4|host:17|socket:10|udp:2;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/sh
e865fb33ece91bef7aa264522c52aca7dcd646e8;157876;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;random:15|dns:2|kill:11|getpid:4|connect:16|tcp:3|ping:4|host:17|socket:8|udp:2;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/[cpu]
dee7224baaa1ccb4e1b1dd50aa822f1df7721083;148246;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;0;linux;1;0;.comment|.data|.fini|.init|.rodata|.shstrtab|.strtab|.text;udp:2|ping:4|tcp:3|socket:10|host:17|getpid:4|connect:16|random:15|dns:2|kill:10;../dataset2/NewMalware/files/b26b08f5-b89e-4712-9650-ff2b41229eff/stage2/pftp
8bb5b1e790d99b80388d71f3888c1c41b3bbc5d4;43932;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/d1a92044-487b-4b2f-b433-08be948dc339/stage1.dat
8938d0a4bfb402306bfa58d94496c7943550c52e;50220;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/e95d9516-ccf3-4ff5-a0d8-4569abb4805e/stage1.dat
473cc947c3660aa94cfcc53f990d0cb99a8488e3;68112;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/30a2142b-6885-44df-92d9-46241ffa21e4/stage1.dat
95d242bac6b16198712fad29e4b5ff9e3e25cf30;50364;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/fe162b3e-3a48-4d13-be92-012e5cb54403/stage1.dat
4ce8b4a7ada96b4dd0fae455e9fad6ae3e1751df;79060;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.ARM.attributes|.data|.rodata|.shstrtab|.text;udp:3|socket:4|host:7|ping:1|connect:9|kill:6;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botarmv6lfinal
8a91fb5799a402bc83b29aa7f68a13f88ffe2a0a;61544;64;x86;elf;ELF64;0;little;c;AMD x86-64 architecture;1;linux;1;1;linux;1;0;.data|.rodata|.shstrtab|.text;kill:6|connect:9|ping:1|socket:4|host:8|udp:3;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botx86_64final
fbbedece647b89933fc60555fe75ffeb933730dc;67564;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;kill:6|connect:9|ping:1|socket:4|host:8|udp:3;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botarmv4lfinal
63f2bb70d462f36d6901bb852ae78035b2904131;53880;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;kill:6|connect:9|socket:4|host:8|ping:1|udp:3;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/boti586final
b19e7ace0716f771a36b0f56048faa05b073a8d9;75308;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;1;linux;1;0;.data|.rodata|.shstrtab|.text;socket:4|host:8|ping:1|udp:3|kill:6|connect:9;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botsparcfinal
ba8f4e9a73f44ae896d5984ce0a52c2e7aada980;63064;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;1;linux;1;0;.data|.rodata|.shstrtab|.text;ping:1|socket:4|host:8|udp:3|kill:6|connect:9;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botsh4final
077aaaf9bc453d3c11ec6ba44f6d72fb0848a2fb;94184;32;mips;elf;ELF32;0;little;c;MIPS R3000;0;linux;1;1;linux;1;1;.data|.got|.init|.rodata|.shstrtab|.text;ping:1|host:8|socket:4|udp:3|kill:6|connect:9;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botmipselfinal
f28141ddee5d3b036bf9eab4ff26f91b673fa07c;54840;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;udp:3|host:8|socket:4|ping:1|connect:9|kill:6;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/boti686final
e17598aabccb388f615398b39a32c69291e41806;73080;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;1;linux;1;0;.data|.fini|.init|.rodata|.shstrtab|.text;connect:9|kill:6|udp:3|ping:1|host:8|socket:4;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botm68kfinal
73edfe46ffad4274c4636357f15e546efccb0e41;67204;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;1;linux;1;1;.data|.fini|.rodata|.shstrtab|.text;kill:6|connect:9|ping:1|host:8|socket:4|udp:3;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botpowerpc440fpfinal
23460027e655350430bfe470e32ba878fe37fec1;67108;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;1;linux;1;1;.data|.rodata|.shstrtab|.text;udp:3|ping:1|host:8|socket:4|connect:9|kill:6;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botarmv5lfinal
b2c324894e20cc19d2fc0ec0fd74382de546e94b;94184;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;1;linux;1;1;.data|.got|.init|.rodata|.shstrtab|.text|LOAD0;udp:3|ping:1|host:8|socket:4|connect:9|kill:6;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botmipsfinal
1e6fa1647ab9b3da6ab26fb96325897ca925395d;67204;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;1;linux;1;1;.data|.fini|.rodata|.shstrtab|.text;socket:4|host:8|ping:1|udp:3|kill:6|connect:9;../dataset2/NewMalware/files/0cbd3b0f-edc3-40b8-91ed-42d50280f8e9/stage2/botpowerpcfinal
ef2e9fe8440ac46806fc3eb7f0769262d446eaf3;137773;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.text;socket:10|host:17|ping:4|tcp:3|udp:2|kill:11|dns:2|random:15|getpid:4|connect:16;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/openssh
7169fd7fda95653d5d06ec4651dfc9ab4b826ca1;187046;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.data.rel.ro|.got|.pdr|.rodata|.shstrtab|.strtab|.text|LOAD0;connect:16|getpid:4|random:15|dns:2|kill:11|udp:2|tcp:3|ping:4|socket:8|host:17;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/ntpd
f8f431bb9e5598e67dc7ff50abec9f90d8ee3794;133262;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text|unknown;ping:4|tcp:3|socket:10|host:17|udp:2|random:15|dns:2|kill:9|getpid:4|connect:16;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/wget
2cd80efd2a943dde20a8fc2671ac684e9553847d;149772;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;0;linux;1;1;.comment|.data|.fini|.rodata|.shstrtab|.strtab|.text;udp:2|ping:4|tcp:4|socket:10|host:17|connect:16|getpid:4|random:15|dns:2|kill:11;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/cron
2735b3938dd81a58ebf5f9e676a4ec272e974453;129166;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text|unknown;udp:2|ping:4|tcp:3|socket:10|host:17|connect:16|getpid:4|random:15|dns:2|kill:9;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/ftp
017ddbe8a623a45b07f9af5e2870d3ca3ef9cfc4;187046;32;mips;elf;ELF32;0;little;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.data.rel.ro|.init|.reginfo|.rodata|.shstrtab|.strtab|.text;connect:16|getpid:4|random:15|dns:2|kill:11|udp:2|ping:4|tcp:3|socket:8|host:17;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/sshd
a22b483486b3782fd03f1b1a31226963ea094e6e;172385;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.ARM.attributes|.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;tcp:3|ping:4|host:26|socket:8|udp:2|random:15|dns:2|kill:11|connect:16|getpid:3;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/tftp
1992e2559731e0c66037cfbdb88f82bc2c6c1778;149000;64;x86;elf;ELF64;0;little;c;AMD x86-64 architecture;1;linux;1;0;linux;1;0;.comment|.data|.rodata|.shstrtab|.strtab|.symtab|.text;udp:2|socket:8|host:17|tcp:3|ping:4|getpid:4|connect:16|kill:9|dns:2|random:15;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/bash
74ba02ad361471288443f4d070eb62413c496657;151098;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;connect:16|getpid:4|kill:11|dns:2|random:15|udp:2|host:17|socket:8|ping:4|tcp:3;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/apache2
6520ece4b9df4d6fe317b4e3625e538c0f7054e1;162055;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;0;linux;1;0;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.debug_pubnames|.debug_ranges|.debug_str|.rodata|.shstrtab|.strtab|.symtab|.text;host:17|socket:10|tcp:3|ping:4|udp:2|kill:9|dns:2|random:15|connect:16|getpid:4;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/sh
46e61c2066d775f6e191942201bf43374f8edd6c;157876;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;kill:11|dns:2|random:15|getpid:4|connect:16|socket:8|host:17|ping:4|tcp:3|udp:2;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/[cpu]
b4feec742c243f3538bddd555b9fcbe908bf9374;148246;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;0;linux;1;0;.comment|.data|.fini|.init|.rodata|.shstrtab|.strtab|.text;getpid:4|connect:16|kill:10|dns:2|random:15|udp:2|host:17|socket:10|tcp:3|ping:4;../dataset2/NewMalware/files/1ee5d350-21dc-4009-99d8-ab9bcc1198b0/stage2/pftp
a90799b6175250530353805cd92755dc08b55a5d;50204;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;1;linux;1;0;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/1140d409-0dca-4e1a-b5e4-93cf66870fb6/stage1.dat
2bac8a71b02a335509195bf9da5f78e11a89b94b;53884;32;sparc;elf;ELF32;0;big;c;SUN SPARC;1;linux;1;1;linux;1;0;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/5b63328b-b3f5-483f-9798-a94c1413e2b4/stage1.dat
677c8c38578771e700dd29225fb29015956012bb;63804;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/d8d15959-dc17-46aa-84b8-3163937735a5/stage1.dat
6a2e08f4e3bf4124accf9381ac92a7455b8dc50e;55264;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;1;linux;1;1;.rodata|.shstrtab|.text;host:1|tcp:1;../dataset2/NewMalware/files/9aec5616-09d5-4a75-9cab-948eefb3c853/stage1.dat
ad34b8695a4307c1a92d651b92d0dd8f70660b90;75557;32;arm;elf;ELF32;0;little;c;ARM;0;linux;1;0;linux;1;1;.comment|.data|.debug_abbrev|.debug_info|.debug_line|.rodata|.shstrtab|.strtab|.symtab|.text;socket:6|host:16|connect:13|getpid:4|random:10|dns:2|kill:3;../dataset2/NewMalware/files/f129b34e-2b52-42b7-87fb-d95815bff6c6/stage1.dat
b4219ed933f79943e3a05addeb9ab3e6e0c0f0e0;49980;32;m68k;elf;ELF32;0;big;c;Motorola m68k family;1;linux;1;1;linux;1;0;.fini|.init|.rodata|.shstrtab|.text;;../dataset2/NewMalware/files/c893b416-b051-4b95-98cd-46fc29d47750/stage1.dat
1b56a8fc742334c67ecbb72fcffbd07b97c98be4;95982;32;sh;elf;ELF32;0;little;c;Hitachi SH;0;linux;1;0;linux;1;0;.comment|.data|.fini|.rodata|.shstrtab|.strtab|.text;dns:2|random:13|kill:4|getpid:4|connect:15|ping:1|tcp:2|socket:9|host:18|udp:1;../dataset2/NewMalware/files/63809dac-0fc7-4286-8b38-fe90eb1fccbb/stage2/openssh
315f9a34d73be5899698ac52c61f57df82fff1da;138072;32;mips;elf;ELF32;0;big;c;MIPS R3000;0;linux;1;0;linux;1;1;.comment|.data|.got|.pdr|.rodata|.shstrtab|.strtab|.text|LOAD0;udp:1|ping:1|tcp:2|socket:7|host:18|connect:15|getpid:4|random:13|dns:2|kill:4;../dataset2/NewMalware/files/63809dac-0fc7-4286-8b38-fe90eb1fccbb/stage2/ntpd
0fa1516714546998c360a143389614bf449ba2ac;91495;32;x86;elf;ELF32;0;little;c;Intel 80386;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text;connect:15|getpid:4|random:13|dns:2|kill:4|udp:1|ping:1|tcp:2|socket:9|host:18;../dataset2/NewMalware/files/63809dac-0fc7-4286-8b38-fe90eb1fccbb/stage2/wget
f94494945733a81be502a953ddb1ec2146f61a0f;103858;32;ppc;elf;ELF32;0;big;c;PowerPC;1;linux;1;0;linux;1;1;.comment|.data|.rodata|.shstrtab|.strtab|.text;getpid:4|connect:15|dns:2|random:13|kill:4|udp:1|tcp:2|ping:1|socket:9|host:18;../dataset2/NewMalware/files/63809dac-0fc7-4286-8b38-fe90eb1fccbb/stage2/cron
