02fae19667796e24c462c76aa3a368ec60eaa208;0c14e85ce6665c74c11ed9242cc3bf9dfedaab60c0a3e1f6a9ed950b1497a763;0.04;Mirai;1216;arm;1;0;1;6f013d0304c86605cd9a45a88e61639f126e3311;29f7d99553471b53a9008cbddd1c32e6bd35e779d2b5eabadebe46b403a2105a;0.08;Mirai;1500;arm;1;1;1;036
02fae19667796e24c462c76aa3a368ec60eaa208;0c14e85ce6665c74c11ed9242cc3bf9dfedaab60c0a3e1f6a9ed950b1497a763;0.04;Mirai;1216;arm;1;0;1;ea2641fc0b89a0b4d9822ad578c69320af6cf519;31bdcb0e74fbee24756a0f380232616164f0979e3aaf0054180d93cb76f13c5e;0.08;Mirai;1344;arm;1;0;1;038
07a2e69701467dbbe8ab207c0c20c5a21bb75d8c;89fe593cb39c93e16e38043e305bdd65684da8f016426e469fd3735894eb2a5e;0.12;Mirai;75680;mips;1;1;1;67e000098151c0a982d6bac879eda53b38191a83;7dc4ba916b23d0fa73b3d9b9797218ec8fb0440a424ed67d5cd1a566487b4803;0.08;Mirai;75680;mips;1;1;0;069
07a7e1ec5697b78c5ff04e7586dda5359531f391;6702bc667db08fd11e8cb4e7bee94bbedbcf4353630242f460014a488ad3752b;0.12;Mirai;59692;arm;1;1;1;628d1130ac05e4d7d3d173f42bbe87e7bb1a28e8;913480e459143782af558a5a263d007c45ce6591ccc286a68200752c21bb0cb8;0.16;Mirai;62596;arm;1;1;1;027
07a7e1ec5697b78c5ff04e7586dda5359531f391;6702bc667db08fd11e8cb4e7bee94bbedbcf4353630242f460014a488ad3752b;0.12;Mirai;59692;arm;1;1;1;68afe68dc036d1f163017741bc0e041ad28b939d;289cceeffaf88446b8de455e5d9cd67253857ba28331c8de0c725ee2397102c7;0.16;Mirai;59212;arm;1;1;1;026
07a7e1ec5697b78c5ff04e7586dda5359531f391;6702bc667db08fd11e8cb4e7bee94bbedbcf4353630242f460014a488ad3752b;0.12;Mirai;59692;arm;1;1;1;7e4ade2a48efbbc22640ac0ebe733dd4ab23a7ab;e7beb4bb5b76f7f41c6135a3a70f3922176fab15fc7a25a4be773149e05e5602;0.16;Mirai;59692;arm;1;1;1;028
07a7e1ec5697b78c5ff04e7586dda5359531f391;6702bc667db08fd11e8cb4e7bee94bbedbcf4353630242f460014a488ad3752b;0.12;Mirai;59692;arm;1;1;1;83012823d09338ffcaf7be7dd4a8dc39ce47192b;52b8576f5192fd9f4443854cc798f1245d99203152c1d9148db684e8bae83b8f;0.16;Mirai;59692;arm;1;1;1;028
07a7e1ec5697b78c5ff04e7586dda5359531f391;6702bc667db08fd11e8cb4e7bee94bbedbcf4353630242f460014a488ad3752b;0.12;Mirai;59692;arm;1;1;1;df3533a98fa69b2dfa69d87c724cdca39c065a88;3ff3af6e5817da6f1e39021b50f83a16825185b273d9d658b7578272c4aa219d;0.16;;59200;arm;1;1;1;027
0a496758f642f0718bf27a33c5da7520a012cd26;d0b9553da3324bf1202689de7490022093428a0e0c39b65efe9b178990ed382c;0.2;;55808;x86;1;1;1;6a2e08f4e3bf4124accf9381ac92a7455b8dc50e;a771a3b6ecf913347db14d53cb9e87615518b1ee61d5793ab5da800056ac2b91;0.28;Mirai;55264;x86;1;1;1;020
0a496758f642f0718bf27a33c5da7520a012cd26;d0b9553da3324bf1202689de7490022093428a0e0c39b65efe9b178990ed382c;0.2;;55808;x86;1;1;1;e08cfdab7fad99c14cf824c498497a32b95e00dc;fea28f7b4986aab474e16ac55a36502976f6174d05d2b6dedf0f5c65856b7a5f;0.28;Mirai;57948;x86;1;1;1;020
0b2af9053ef2b5261c5ef451a4fd843614b3063a;5ba4d2ba0f02d1443c74dae3846db41cb0dde6e59b6d8d067b44e453dfb4bd28;0.24;Mirai;129523;arm;1;0;1;e525b59ef82e18677c17faba674e91895f6ec3e8;e3a4200de1f62775b6a7383fe490669ddc43f346aca42ad0f4ebcb2fdc4f7e96;0.2;Mirai;133826;arm;1;0;1;021
0b45a141987028f442f1bb14fec38b5d2c5c9fc3;10297a525f2c3731c4e5222d6a73263ff26c16efe73195b84ba572c981d3d8ca;0.24;Mirai;129612;arm;1;0;1;e525b59ef82e18677c17faba674e91895f6ec3e8;e3a4200de1f62775b6a7383fe490669ddc43f346aca42ad0f4ebcb2fdc4f7e96;0.2;Mirai;133826;arm;1;0;1;024
0d4f59523b8c8397ebb5a8b825db9ac1388db686;90bed32d6b4f78df62fb141a47bdf29afc0c419b90b8dff633d0a19563111fdc;0.08;Mirai;58500;arm;1;1;1;122e5a8a8b8b3ee16f7e78c332173302825d3504;d77b48706417b6ef0f87773ca046ab68160e8d1152ff9ccb4678b0e60b5891f0;0.12;Gafgyt;56696;arm;1;1;1;020
1034207b116984d3dac9b2d0003fc0875219a37b;02a942a96534dd3cb7d3e78ea11d45328cc27ea22d9a6ed7839ec2cadd287c98;0.36;;92568;mips;1;1;1;16bb1062a8888d5fbf3a68fc88a787b4ed9392a3;34d7c3cc9d889403b934c0f8a216db5697e2d27ca441546a003448dc40d38a11;0.4;;112290;mips;1;0;1;040
1034207b116984d3dac9b2d0003fc0875219a37b;02a942a96534dd3cb7d3e78ea11d45328cc27ea22d9a6ed7839ec2cadd287c98;0.36;;92568;mips;1;1;1;6536560d039df6626f242f5e41a8ff32cb284b8b;7e478ac709e3ab61f3b7dc3df16ed919b8fbf1464d3fe3e3155c8358d60ff5d2;0.4;;112290;mips;1;0;1;039
1034207b116984d3dac9b2d0003fc0875219a37b;02a942a96534dd3cb7d3e78ea11d45328cc27ea22d9a6ed7839ec2cadd287c98;0.36;;92568;mips;1;1;1;e53da2f0d1b30501f5976382ecc40c85cfb4d0e1;6a47ed943d032e04dae3cfee84bc8eab0ede241594c0ef89385658fc4bf2a513;0.4;;112290;mips;1;0;1;040
120cc483dff57454f6f2c7b41101d4e1401e85f4;e62a4d6242f71295c0117157b210056ccb656c1e5e778949eaa488f32068465d;0.04;Mirai;55828;arm;1;1;1;564ee75e74f60567a405c2a23d1473e89a07319d;960caabe1426c0268aa1b90e4113bac1d5ae46941e7165a82614d633357b9c8c;0.08;Gafgyt;47472;arm;1;1;1;023
122e5a8a8b8b3ee16f7e78c332173302825d3504;d77b48706417b6ef0f87773ca046ab68160e8d1152ff9ccb4678b0e60b5891f0;0.12;Gafgyt;56696;arm;1;1;1;bb86767ffb877ccf39b73c319b303e7bb3a085b9;1704a1665d477f8354fc17e4da95402e61cb412dd75ad4d7664d6c728cde000d;0.08;;58500;arm;1;1;1;030
122e5a8a8b8b3ee16f7e78c332173302825d3504;d77b48706417b6ef0f87773ca046ab68160e8d1152ff9ccb4678b0e60b5891f0;0.12;Gafgyt;56696;arm;1;1;1;e50ad2e5fd37d7d7231d61bd631bf1aca9d031a3;9f8ab30c5c01936e225240bcaa197534b40fdb3d1b4a3c0d4afc828bd5b8d7f4;0.08;Mirai;66692;arm;1;1;1;025
12f650ad8f51fd2023df910783daef16ce467413;16894889a533921af4094954dd4df418f152ac07a17a746dd68cd301d9d93434;0.24;;129523;arm;1;0;1;eeaaebdc57707d1f2df3e2c22d4cee89b161a814;76ba6747de35ec9b258c8091e9e912f6f19054432bcbd7f1ae7b8162bb28a5cc;0.2;Mirai;133907;arm;1;0;1;029
13dc91d511cc61d569d90291ec08275ad6ec3286;c38e4f9bccf4848862a52ddb58615689a53d783359232b93469f215aedb7715b;0.16;;56552;arm;1;0;1;28140091f2e654271bdb2120bd788ea9c43c7b8f;1a1103d0464ad6592d6a6188263a8128dbd834a88aaeafbe9b2f628b2332ce68;0.28;Mirai;125001;arm;1;0;1;022
13dc91d511cc61d569d90291ec08275ad6ec3286;c38e4f9bccf4848862a52ddb58615689a53d783359232b93469f215aedb7715b;0.16;;56552;arm;1;0;1;32e6d76ad16a77bbb8430c97d1975d68c5a6e301;424afdc4c4a5cb9360d96986aaa92161502ac3a61fb441cc20683c20553dd864;0.28;Mirai;125105;arm;1;0;1;022
13dc91d511cc61d569d90291ec08275ad6ec3286;c38e4f9bccf4848862a52ddb58615689a53d783359232b93469f215aedb7715b;0.16;;56552;arm;1;0;1;6971580197e762769506d61784052c3be0c72c09;9c0e9ec9a96b3c3a603491d015b27fa1ddc8fe2b1a35d0800c32f3e084479cbc;0.32;;122802;arm;1;0;1;024
13dc91d511cc61d569d90291ec08275ad6ec3286;c38e4f9bccf4848862a52ddb58615689a53d783359232b93469f215aedb7715b;0.16;;56552;arm;1;0;1;917c3858de2ca7e87cf2708bbb09196659daeac6;7efec538c4d74bc8dca846a2b152928a56a0a9cf81c932d629ece2981efbc39e;0.32;Mirai;122818;arm;1;0;1;022
13dc91d511cc61d569d90291ec08275ad6ec3286;c38e4f9bccf4848862a52ddb58615689a53d783359232b93469f215aedb7715b;0.16;;56552;arm;1;0;1;a94f3c3401c820128e8226de776992da931564ef;a4db34b74502705e5b9b2e9e8609a1b701dac174f009534f4e2d1d9e1f9eb70a;0.28;Mirai;125049;arm;1;0;1;022
13dc91d511cc61d569d90291ec08275ad6ec3286;c38e4f9bccf4848862a52ddb58615689a53d783359232b93469f215aedb7715b;0.16;;56552;arm;1;0;1;cf709e1ce75636f71278581c60e8a8d794c91ad4;4ee019c451f7fc61c01862026e2871fee0a02ac3e8d7b4527cb8fa957390e479;0.32;;122818;arm;1;0;1;022
13dc91d511cc61d569d90291ec08275ad6ec3286;c38e4f9bccf4848862a52ddb58615689a53d783359232b93469f215aedb7715b;0.16;;56552;arm;1;0;1;d93614f124407a36cf512ee642ac013136eab6ab;c7525c8a235209947e66aa8b575fce098371318659a61be106dd145bb9911a62;0.32;;122818;arm;1;0;1;022
13dc91d511cc61d569d90291ec08275ad6ec3286;c38e4f9bccf4848862a52ddb58615689a53d783359232b93469f215aedb7715b;0.16;;56552;arm;1;0;1;f4a614208972d7187f4e230acd2a0f6ecbfea895;c2ca43557839756e12c6fda599dd4117f3b8bba851b18ec80344f0d11e8b1687;0.28;Mirai;125113;arm;1;0;1;022
14e51f43c9cc58b53e5c86b7c0fd947588c8a963;fca83b6ad861f91f294f31690180fb3b5c4967ac7fab8ddad5fd2bf3dedbf490;0.72;Gafgyt;143285;arm;1;0;1;4b2d9e7e8b696edcf0182f7e7095d977e47cd4fe;66d194f6fbda5eb25b61a57f10e5938c6f3d613094ae2140132d12965ba76843;0.76;Gafgyt;136067;arm;1;0;1;054
14e51f43c9cc58b53e5c86b7c0fd947588c8a963;fca83b6ad861f91f294f31690180fb3b5c4967ac7fab8ddad5fd2bf3dedbf490;0.72;Gafgyt;143285;arm;1;0;1;642ab295f9193c6897a289c96ba4112648e271b3;8d65f2fde604744309a86da228daed41b1c3a674d007bd1e2b033a98ed61322f;0.76;Gafgyt;108944;arm;1;0;1;069
14e51f43c9cc58b53e5c86b7c0fd947588c8a963;fca83b6ad861f91f294f31690180fb3b5c4967ac7fab8ddad5fd2bf3dedbf490;0.72;Gafgyt;143285;arm;1;0;1;6ca97e1e4468d4b81ff8e076fa76789871181f7a;7f9fddcd93b3010d0a10e230b782ffa26df21fa6c76f254b93c94a7d79b834b5;0.76;;108944;arm;1;0;1;070
14e51f43c9cc58b53e5c86b7c0fd947588c8a963;fca83b6ad861f91f294f31690180fb3b5c4967ac7fab8ddad5fd2bf3dedbf490;0.72;Gafgyt;143285;arm;1;0;1;f9a5aa0f149a95c87ba17de90b34e65ab537b49f;139e22c79d659fddfc8efe299f59d8589ca8e04ff0a22a5c150bd1b54e2ca93f;0.76;Gafgyt;108966;arm;1;0;1;061
16b95df50baa1b781eb71ac39dac7f587301dff9;1fce496a41719fd712a877d048e4400b210867e3ea999c732827f631e46abef2;0.44;Tsunami;63132;arm;1;1;1;23460027e655350430bfe470e32ba878fe37fec1;dada6246acb3b5e958b19c2a5c3fb9026a65941502627134651f1e88c310373f;0.48;Tsunami;67108;arm;1;1;1;020
16b95df50baa1b781eb71ac39dac7f587301dff9;1fce496a41719fd712a877d048e4400b210867e3ea999c732827f631e46abef2;0.44;Tsunami;63132;arm;1;1;1;fbbedece647b89933fc60555fe75ffeb933730dc;a2508e96bb06e5a09ca552718f717db2fb3f88a9505d0487305d86c6930378a7;0.48;Tsunami;67564;arm;1;1;1;020
18ccd2742c877e601e9c39ed33c49da3e7a430f2;e0c4e96c92305a7c9d93dd0fd270dd00f3f1b6d9d8c0dcce126c66931c0310aa;0.08;Mirai;67488;mips;1;1;1;4fb3eec528dbd204326cc9f3352be31549a8afe7;115aeef3661c1f036b8f21d9ff4391e99ccbeb46cabc3dedc18d28c0a80cfdc7;0.04;Mirai;71584;mips;1;1;1;031
18ccd2742c877e601e9c39ed33c49da3e7a430f2;e0c4e96c92305a7c9d93dd0fd270dd00f3f1b6d9d8c0dcce126c66931c0310aa;0.08;Mirai;67488;mips;1;1;1;8d27b3a01b9fe8dadadc3c19f9fc8d118ee3b6f9;726f2fcea03d4f5d4cbf4fc9a2416b1481d053895494d1b61d3a3ea7d9acc0c2;0.04;Mirai;71584;mips;1;1;1;031
18ccd2742c877e601e9c39ed33c49da3e7a430f2;e0c4e96c92305a7c9d93dd0fd270dd00f3f1b6d9d8c0dcce126c66931c0310aa;0.08;Mirai;67488;mips;1;1;1;d572a26f0b206039a952eda8506389a4e2327098;0eba526343e9fdc1e7b16832bfa5c9c95776e8772c074c65e196130ef35890ce;0.12;;29176;mips;1;0;1;031
18ccd2742c877e601e9c39ed33c49da3e7a430f2;e0c4e96c92305a7c9d93dd0fd270dd00f3f1b6d9d8c0dcce126c66931c0310aa;0.08;Mirai;67488;mips;1;1;1;d90c2121c695a0e87e001227e4c9e81079792179;74260693f49d1be7a4b592c286ffa560afab6fdea1aa1d0fa028edfb661ed799;0.04;Mirai;71584;mips;1;1;1;031
18d4be0d1f9912629496204aea273914d609a4e9;1ef5ad66013686051c12a76c8710e05c74f7bf6933b3e23ed461f8be33f90d75;0.48;Gafgyt;114023;arm;1;0;1;ca10c4fb3a821341c35e562caf940ca19e74efe1;84e161cc5fa47fd0358bbab91ade276880b3d370c8faa049f3fee0b1920e39dc;0.4;;80276;arm;1;1;1;043
18f56bbbe89d92bc5b75447e403c0b3468f7d399;69a6b23ab2a7ad599b641b6b66b458136c111957af941d750e2fc2ec9b3d5a57;0.44;Tsunami;67108;arm;1;1;1;23460027e655350430bfe470e32ba878fe37fec1;dada6246acb3b5e958b19c2a5c3fb9026a65941502627134651f1e88c310373f;0.48;Tsunami;67108;arm;1;1;1;020
19c47ad35897cc314d8aa967372a97c70fa1c45f;c60ee61ba0f05bf731999b0e6d1f7e01618d03798477f2306cad7f8a361b3332;0.48;;91632;arm;1;0;1;314dc656a17e7f9f9de55dbe334e5bb06fbd0f01;89d6a801488fd0438c5263f7430f781cb18b48062aed44262e2dacf27019ead6;0.4;;64348;arm;1;1;1;050
19c47ad35897cc314d8aa967372a97c70fa1c45f;c60ee61ba0f05bf731999b0e6d1f7e01618d03798477f2306cad7f8a361b3332;0.48;;91632;arm;1;0;1;406878ed724639f483bbb21bde0a327a7c6033ca;284f83737d482fef80ea394e39e1132f49e8bf4905f9c8fae29592623cbc9d53;0.4;;67460;arm;1;1;1;045
1cac592b28a2662969751bde58a631867187c837;2d8ba77b4fe40cae8fbc9c521441562a90e30dcd12070bab7095e29f60e69a74;0.68;Gafgyt;117596;arm;1;1;1;ec4bd414eaa6cccff7384d4f1ff66676dd37d6b1;38aab7abd2a2ab1d03b7d1ac696912e455ad2eb34e757c05055fc83d0dabbc31;0.8;;156659;arm;1;0;1;057
1d59f49bcaed166e6f75b6a5399aa5e26b6dd250;c084405ea9169736d9dd2c281ff91dd4a8db996af9e66db079873ee81e81b20b;0.08;Mirai;65088;mips;1;1;1;240dccd24f800421efca22ee0d32640674aa7d5a;d70d4eebe1e3ea5effc78c0e42810c1e23f0448e2b3aa29292ea1918eef96824;0.04;Mirai;68160;mips;1;1;1;029
1d59f49bcaed166e6f75b6a5399aa5e26b6dd250;c084405ea9169736d9dd2c281ff91dd4a8db996af9e66db079873ee81e81b20b;0.08;Mirai;65088;mips;1;1;1;4292b8f3d0d079c5dae286f3545d089d91725b0c;5a69c5fe5f2c7b5fd499307924af780462538c2602b05642e69166a558dcad50;0.04;Mirai;68256;mips;1;1;1;029
1d59f49bcaed166e6f75b6a5399aa5e26b6dd250;c084405ea9169736d9dd2c281ff91dd4a8db996af9e66db079873ee81e81b20b;0.08;Mirai;65088;mips;1;1;1;473cc947c3660aa94cfcc53f990d0cb99a8488e3;1727313b3a7e1a7cacd8ef6a7415f21c41fc7919c0a0a851f06ef32e8d926205;0.04;Mirai;68112;mips;1;1;1;028
1d59f49bcaed166e6f75b6a5399aa5e26b6dd250;c084405ea9169736d9dd2c281ff91dd4a8db996af9e66db079873ee81e81b20b;0.08;Mirai;65088;mips;1;1;1;c826532f346902cf46186d3b05ba7a71628a86f1;74dfd6b7291a72437a38035eb4cd965701c8823ccc7a93e25dfc640a60fe4403;0.12;;28268;mips;1;0;1;028
1d59f49bcaed166e6f75b6a5399aa5e26b6dd250;c084405ea9169736d9dd2c281ff91dd4a8db996af9e66db079873ee81e81b20b;0.08;Mirai;65088;mips;1;1;1;e456c95b0b33d44bbb805abf05dff7957119d021;4b3a4ee68c76b3090102c23d929765cac1e4cb0f5d03aa4aa7e47ac42ee78ed4;0.04;Mirai;68240;mips;1;1;1;028
1e6fa1647ab9b3da6ab26fb96325897ca925395d;0ec83b249bb6e961cf29c4b93f0d809a2ee8ea610a267efef496519f6221be32;0.44;Tsunami;67204;ppc;1;1;1;4022ddf23ae3816f2038b4fbde6186f6c6b593b8;9a9d5648c13817a3284a7e7a0fb02bcc9f3b8808b2b8e4a3fa6f209ca0a2dcc4;0.4;Tsunami;67204;ppc;1;1;1;021
1e6fa1647ab9b3da6ab26fb96325897ca925395d;0ec83b249bb6e961cf29c4b93f0d809a2ee8ea610a267efef496519f6221be32;0.44;Tsunami;67204;ppc;1;1;1;bb1f4d1534ed7c4c43b97ef99fae4910a985fc6a;6915f0e4617fdd105a0a345c8293dfe8e8fff702e20cf05a6c721d902bf76f1d;0.4;Tsunami;67204;ppc;1;1;1;021
22e9747e5e945932542b68d812ef5e2faaf445cf;bede073b69aa3fd0ba6dbcc784c8bafa0c302835b49d5044d09bc72df78746b4;0.48;;85270;ppc;1;0;1;2416a8e3a458849ea94ce379a4fe3a6bc0bd2b4d;b3d19cf2da4acf478e770f38b9ad33acdceca8790d03e3d93e955c038b31538d;0.4;;65476;ppc;1;1;1;043
22e9747e5e945932542b68d812ef5e2faaf445cf;bede073b69aa3fd0ba6dbcc784c8bafa0c302835b49d5044d09bc72df78746b4;0.48;;85270;ppc;1;0;1;8216e5f8fe008d16da7ab535f9eb9deec5c163d9;a313558ace778632dc23f862eeb70b53f1703b477817e70a485f00725028e12d;0.4;;65476;ppc;1;1;1;029
240dccd24f800421efca22ee0d32640674aa7d5a;d70d4eebe1e3ea5effc78c0e42810c1e23f0448e2b3aa29292ea1918eef96824;0.04;Mirai;68160;mips;1;1;1;2b2339f4a4cd623681135596e9ba8ce32c780287;d9a6703f5a09ee2fd7a7ffe389208b6d8af7b935fbc189fe840c114a0764ec68;0.08;;65088;mips;1;1;1;028
240dccd24f800421efca22ee0d32640674aa7d5a;d70d4eebe1e3ea5effc78c0e42810c1e23f0448e2b3aa29292ea1918eef96824;0.04;Mirai;68160;mips;1;1;1;7738be78619d4db96000d256fcfd5b54b6ed9f60;1d2d1c4a95ef45b4e181fb6929869bf02945f6a3450182d7cbd8a60b4b4647e4;0.08;;65088;mips;1;1;1;029
240dccd24f800421efca22ee0d32640674aa7d5a;d70d4eebe1e3ea5effc78c0e42810c1e23f0448e2b3aa29292ea1918eef96824;0.04;Mirai;68160;mips;1;1;1;9754663577b2c3801f83cff9aa6f5ef0aeeb2966;13700e6d8c861016057881b568b9661fea596bbed508c1995594196ff3a08e9b;0.08;;65088;mips;1;1;1;028
240dccd24f800421efca22ee0d32640674aa7d5a;d70d4eebe1e3ea5effc78c0e42810c1e23f0448e2b3aa29292ea1918eef96824;0.04;Mirai;68160;mips;1;1;1;c826532f346902cf46186d3b05ba7a71628a86f1;74dfd6b7291a72437a38035eb4cd965701c8823ccc7a93e25dfc640a60fe4403;0.12;;28268;mips;1;0;1;034
2416a8e3a458849ea94ce379a4fe3a6bc0bd2b4d;b3d19cf2da4acf478e770f38b9ad33acdceca8790d03e3d93e955c038b31538d;0.4;;65476;ppc;1;1;1;5fb87d5195a5b4e726e87558ec091c67f529d818;2138c5af5201c2032151f0473debba3ae1abe9068d78bf2ff1aad319f7e265b7;0.48;;85270;ppc;1;0;1;043
245334c0b0398a1777986ae79d282a0b941e77f9;b5d59b9c620219ff9e4888ca72a8c3cb63378f6d48d7b16fa8b978f7800c5810;0.08;;67488;mips;1;1;1;4fb3eec528dbd204326cc9f3352be31549a8afe7;115aeef3661c1f036b8f21d9ff4391e99ccbeb46cabc3dedc18d28c0a80cfdc7;0.04;Mirai;71584;mips;1;1;1;031
245334c0b0398a1777986ae79d282a0b941e77f9;b5d59b9c620219ff9e4888ca72a8c3cb63378f6d48d7b16fa8b978f7800c5810;0.08;;67488;mips;1;1;1;8d27b3a01b9fe8dadadc3c19f9fc8d118ee3b6f9;726f2fcea03d4f5d4cbf4fc9a2416b1481d053895494d1b61d3a3ea7d9acc0c2;0.04;Mirai;71584;mips;1;1;1;031
245334c0b0398a1777986ae79d282a0b941e77f9;b5d59b9c620219ff9e4888ca72a8c3cb63378f6d48d7b16fa8b978f7800c5810;0.08;;67488;mips;1;1;1;d572a26f0b206039a952eda8506389a4e2327098;0eba526343e9fdc1e7b16832bfa5c9c95776e8772c074c65e196130ef35890ce;0.12;;29176;mips;1;0;1;031
245334c0b0398a1777986ae79d282a0b941e77f9;b5d59b9c620219ff9e4888ca72a8c3cb63378f6d48d7b16fa8b978f7800c5810;0.08;;67488;mips;1;1;1;d90c2121c695a0e87e001227e4c9e81079792179;74260693f49d1be7a4b592c286ffa560afab6fdea1aa1d0fa028edfb661ed799;0.04;Mirai;71584;mips;1;1;1;031
28140091f2e654271bdb2120bd788ea9c43c7b8f;1a1103d0464ad6592d6a6188263a8128dbd834a88aaeafbe9b2f628b2332ce68;0.28;Mirai;125001;arm;1;0;1;6971580197e762769506d61784052c3be0c72c09;9c0e9ec9a96b3c3a603491d015b27fa1ddc8fe2b1a35d0800c32f3e084479cbc;0.32;;122802;arm;1;0;1;023
28140091f2e654271bdb2120bd788ea9c43c7b8f;1a1103d0464ad6592d6a6188263a8128dbd834a88aaeafbe9b2f628b2332ce68;0.28;Mirai;125001;arm;1;0;1;917c3858de2ca7e87cf2708bbb09196659daeac6;7efec538c4d74bc8dca846a2b152928a56a0a9cf81c932d629ece2981efbc39e;0.32;Mirai;122818;arm;1;0;1;023
28140091f2e654271bdb2120bd788ea9c43c7b8f;1a1103d0464ad6592d6a6188263a8128dbd834a88aaeafbe9b2f628b2332ce68;0.28;Mirai;125001;arm;1;0;1;cf709e1ce75636f71278581c60e8a8d794c91ad4;4ee019c451f7fc61c01862026e2871fee0a02ac3e8d7b4527cb8fa957390e479;0.32;;122818;arm;1;0;1;023
28140091f2e654271bdb2120bd788ea9c43c7b8f;1a1103d0464ad6592d6a6188263a8128dbd834a88aaeafbe9b2f628b2332ce68;0.28;Mirai;125001;arm;1;0;1;d93614f124407a36cf512ee642ac013136eab6ab;c7525c8a235209947e66aa8b575fce098371318659a61be106dd145bb9911a62;0.32;;122818;arm;1;0;1;023
2a8dc05cca7da24e5feb3b00bffaeeafc069891a;f7b9bfd9921f07b3acdef02d18d58038715b5bcbcefd556ac6ac220005db5c9e;0.56;Tsunami;115159;arm;1;0;1;5168c01600b33aaf26e1923f58551675425b77d4;49275903d974085ad283fb36351ca3caf924b5539d768d9a5db5bd80dc0bb15f;0.48;Tsunami;78140;arm;1;1;1;025
2a8dc05cca7da24e5feb3b00bffaeeafc069891a;f7b9bfd9921f07b3acdef02d18d58038715b5bcbcefd556ac6ac220005db5c9e;0.56;Tsunami;115159;arm;1;0;1;a8e39be1a67fd03f8252a72c7b27f9b6e018e2d9;9eb890b3d52b29235fc518eceec1bce0f81b35058f9a0ccdf737f8a8612b6294;0.6;Tsunami;115130;arm;1;0;1;089
2b2339f4a4cd623681135596e9ba8ce32c780287;d9a6703f5a09ee2fd7a7ffe389208b6d8af7b935fbc189fe840c114a0764ec68;0.08;;65088;mips;1;1;1;4292b8f3d0d079c5dae286f3545d089d91725b0c;5a69c5fe5f2c7b5fd499307924af780462538c2602b05642e69166a558dcad50;0.04;Mirai;68256;mips;1;1;1;029
2b2339f4a4cd623681135596e9ba8ce32c780287;d9a6703f5a09ee2fd7a7ffe389208b6d8af7b935fbc189fe840c114a0764ec68;0.08;;65088;mips;1;1;1;473cc947c3660aa94cfcc53f990d0cb99a8488e3;1727313b3a7e1a7cacd8ef6a7415f21c41fc7919c0a0a851f06ef32e8d926205;0.04;Mirai;68112;mips;1;1;1;028
